5.392256e+02, 1.905167e+01, 1.376017e-01
5.442587e+02, 1.870167e+01, 1.882560e-01
5.462815e+02, 1.843167e+01, 1.859217e-01
5.482235e+02, 1.832167e+01, 1.773142e-01
5.523421e+02, 1.817167e+01, 1.555357e-01
5.544128e+02, 1.811167e+01, 1.327401e-01
5.592182e+02, 1.797167e+01, 1.146224e-01
5.602596e+02, 1.782167e+01, 1.071311e-01
5.621756e+02, 1.798167e+01, 1.265860e-01
5.633003e+02, 1.797167e+01, 7.205110e-02
5.701874e+02, 1.768167e+01, 1.133692e-01
5.732951e+02, 1.776167e+01, 1.335066e-01
5.812836e+02, 1.761167e+01, 1.032904e-01
5.872356e+02, 1.763167e+01, 9.895130e-02
5.902925e+02, 1.757167e+01, 9.350070e-02
5.951611e+02, 1.752167e+01, 9.077632e-02
6.002114e+02, 1.745167e+01, 7.529217e-02
6.021734e+02, 1.742167e+01, 7.328678e-02
6.119285e+02, 1.742167e+01, 7.403483e-02
6.132324e+02, 1.744167e+01, 1.029540e-01
6.151638e+02, 1.742167e+01, 9.334779e-02
6.162028e+02, 1.747167e+01, 9.783124e-02
6.191621e+02, 1.746167e+01, 8.206228e-02
6.201740e+02, 1.755167e+01, 5.627496e-02
6.211844e+02, 1.749167e+01, 9.160437e-02
6.321320e+02, 1.784167e+01, 2.030772e-01
6.431068e+02, 1.833167e+01, 2.034587e-01
6.491489e+02, 1.861167e+01, 2.972107e-01
6.531090e+02, 1.907167e+01, 3.488692e-01
