5.351820e+02, 1.841667e+01, 3.286749e-01
5.362204e+02, 1.811667e+01, 3.827395e-01
5.392278e+02, 1.787667e+01, 4.171327e-01
5.442605e+02, 1.752667e+01, 2.141422e-01
5.462838e+02, 1.737667e+01, 2.586143e-01
5.482252e+02, 1.741667e+01, 2.580060e-01
5.501813e+02, 1.708667e+01, 1.910116e-01
5.573014e+02, 1.698667e+01, 1.524619e-01
5.592199e+02, 1.696667e+01, 1.149611e-01
5.602617e+02, 1.684667e+01, 1.384452e-01
5.621772e+02, 1.684667e+01, 1.331093e-01
5.633025e+02, 1.674667e+01, 1.096550e-01
5.701892e+02, 1.659667e+01, 1.163726e-01
5.732970e+02, 1.647667e+01, 1.129915e-01
5.812856e+02, 1.638667e+01, 1.066165e-01
5.872416e+02, 1.640667e+01, 1.130095e-01
5.902948e+02, 1.628667e+01, 9.306424e-02
5.951633e+02, 1.613667e+01, 1.490779e-01
6.002136e+02, 1.617667e+01, 9.680473e-02
6.021751e+02, 1.613667e+01, 9.810310e-02
6.119308e+02, 1.617667e+01, 1.029748e-01
6.132342e+02, 1.607667e+01, 9.950763e-02
6.151658e+02, 1.612667e+01, 1.158277e-01
6.162052e+02, 1.609667e+01, 1.019190e-01
6.191639e+02, 1.614667e+01, 1.026572e-01
6.201757e+02, 1.611667e+01, 1.740154e-01
6.211862e+02, 1.615667e+01, 1.070558e-01
6.282006e+02, 1.603667e+01, 1.254532e-01
6.431085e+02, 1.678667e+01, 1.571290e-01
6.531106e+02, 1.713667e+01, 2.017468e-01
