2.373174e+02, 1.806843e+01, 3.571833e-02
2.382931e+02, 1.808843e+01, 3.982465e-02
2.392930e+02, 1.818842e+01, 5.362648e-02
2.412950e+02, 1.811842e+01, 1.177956e-01
2.423121e+02, 1.837843e+01, 1.460720e-01
2.472962e+02, 1.853843e+01, 7.768515e-02
2.483169e+02, 1.883843e+01, 2.492566e-01
2.592534e+02, 1.913843e+01, 1.019318e-01
2.702722e+02, 1.930842e+01, 1.488811e-01
2.822103e+02, 1.969843e+01, 2.926485e-01
2.833184e+02, 1.953843e+01, 1.690740e-01
3.124181e+02, 2.024843e+01, 1.942293e+00
2.204066e+02, 1.835843e+01, 4.905519e-02
2.233342e+02, 1.802842e+01, 1.582632e-01
2.273248e+02, 1.780842e+01, 4.023253e-02
