2.372925e+02, 1.740602e+01, 3.016407e-02
2.382865e+02, 1.739603e+01, 2.491952e-02
2.392864e+02, 1.743603e+01, 3.417901e-02
2.412884e+02, 1.747602e+01, 4.900549e-02
2.423055e+02, 1.753602e+01, 4.942878e-02
2.435001e+02, 1.761603e+01, 3.111599e-02
2.472893e+02, 1.779603e+01, 7.078044e-02
2.483102e+02, 1.789603e+01, 4.934442e-02
2.592327e+02, 1.836603e+01, 4.012320e-02
2.821650e+02, 1.880603e+01, 6.118174e-02
3.123873e+02, 1.984603e+01, 5.145856e-01
2.204083e+02, 1.783602e+01, 3.417901e-02
2.233285e+02, 1.748603e+01, 3.142689e-02
2.273191e+02, 1.732603e+01, 2.536148e-02
2.283290e+02, 1.729603e+01, 4.450670e-02
