5.013402e+02, 1.789250e+01, 5.106570e-01
5.042645e+02, 1.764250e+01, 5.153923e-02
5.062394e+02, 1.770250e+01, 6.681658e-02
5.082985e+02, 1.765250e+01, 2.750198e-01
5.182100e+02, 1.813250e+01, 1.818588e-01
5.213183e+02, 1.829250e+01, 9.905248e-02
5.253488e+02, 1.852250e+01, 1.221540e-01
5.273017e+02, 1.858250e+01, 1.920862e-01
5.322813e+02, 1.881250e+01, 4.164563e-01
5.352471e+02, 1.874250e+01, 1.549166e-01
5.372510e+02, 1.869250e+01, 2.094384e-01
5.422514e+02, 1.853250e+01, 1.661668e-01
5.452984e+02, 1.889250e+01, 1.243562e-01
5.482680e+02, 1.892250e+01, 1.881683e-01
5.513089e+02, 1.896250e+01, 4.842069e-01
5.572919e+02, 1.918250e+01, 3.188358e-01
5.701793e+02, 1.941250e+01, 3.421110e-01
5.811901e+02, 1.979250e+01, 2.840221e-01
