4.673672e+02, 1.686500e+01, 2.907844e-02
4.743361e+02, 1.695500e+01, 3.580037e-02
4.775126e+02, 1.702500e+01, 3.322482e-02
4.785153e+02, 1.701500e+01, 6.290204e-02
4.812618e+02, 1.706500e+01, 3.400980e-02
5.032909e+02, 1.728500e+01, 3.079502e-02
5.192818e+02, 1.767500e+01, 4.046260e-02
5.273218e+02, 1.810500e+01, 7.196450e-02
5.322991e+02, 1.872500e+01, 4.191261e-02
5.362051e+02, 1.883500e+01, 7.056124e-02
5.422914e+02, 1.877500e+01, 6.742074e-02
5.463021e+02, 1.898500e+01, 9.012954e-02
5.502435e+02, 1.928500e+01, 7.463615e-02
5.583124e+02, 1.926500e+01, 2.150284e-01
5.612745e+02, 1.921500e+01, 8.623933e-02
5.622457e+02, 1.915500e+01, 1.219791e-01
5.711836e+02, 1.926500e+01, 9.080504e-02
