2450648.47                                                                                      23.919       i-0.966 24.673       i-1.897
2450840.81                                                                                      21.177 +0.228 -0.188 20.321 +0.088 -0.081
2450848.78                                                                                      20.957 +0.226 -0.187 20.356 +0.082 -0.076
2450854.20                                            20.554 +0.046 -0.044 20.188 +0.055 -0.052
2450867.85                                                                                      20.969 +0.178 -0.153 20.472 +0.138 -0.122
2450869.77                                                                                      20.881 +0.226 -0.187 20.508 +0.185 -0.158
2450882.79                                                                                      21.266 +0.261 -0.210 20.386 +0.126 -0.113
2450906.11                       21.446 +0.118 -0.107 21.214 +0.129 -0.115 20.758 +0.120 -0.108
2450909.76                                                                                      21.889 +0.397 -0.290 20.751 +0.119 -0.107
2450921.73                                                                                      22.865 +5.022 -0.747 22.175 +0.522 -0.351
