2450549.68                                                                                      21.927 +0.335 -0.256 21.148 +0.244 -0.199
2450564.50                                                                                      19.269 +0.042 -0.040 18.180 +0.076 -0.071
2450567.68                                                                                      19.302 +0.096 -0.089 18.121 +0.048 -0.046
2450574.56                       19.532 +0.171 -0.147 18.578 +0.102 -0.094 18.239 +0.256 -0.207 
2450576.55                                                                                      19.643 +0.073 -0.068 18.215 +0.041 -0.039
2450609.87                       21.150 +0.087 -0.081 20.512 +0.062 -0.059 20.048 +0.148 -0.130 
