2450708.84                                                                                                           22.226 +1.085 -0.532
2450888.54                                                                                      19.480 +0.058 -0.055 18.998 +0.039 -0.038
2450916.55                                                                                      18.316 +0.045 -0.043 18.139 +0.032 -0.031
2450952.44                                                                                      20.518 +0.132 -0.118 19.265 +0.069 -0.065
2451086.78                                                                                      23.186       i-0.839 21.345 +0.994 -0.510
