2450867.82                                                                                      21.308 +0.201 -0.169 21.137 +0.244 -0.199
2450882.81                                                                                      20.280 +0.084 -0.078 19.954 +0.091 -0.084
2450909.80                                                                                      19.832 +0.061 -0.057
2450921.76                                                                                      20.034 +0.047 -0.045 19.466 +0.039 -0.037
2450933.66                                                                                      20.192 +0.037 -0.036 19.696 +0.087 -0.081
2450951.60                                                                                      21.160 +0.184 -0.157 20.207 +0.208 -0.174
2450974.56                                                                                      21.215       i-0.956 21.215       i-0.956
