2451026.86                                                                                      18.957 +0.067 -0.064 18.882 +0.112 -0.101
2451026.86                                                                                      18.882 +0.069 -0.064 18.883 +0.179 -0.154
2451047.82                                                                                      20.433 +0.182 -0.156 19.753 +0.059 -0.056
2451047.82                                                                                      20.578 +0.124 -0.111 20.090 +0.123 -0.111
2451056.87                                                                                      23.392       i-1.092 20.691 +0.211 -0.177
2451056.87                                                                                                           20.629 +0.308 -0.240
2451074.73                                                                                                           21.419 +0.180 -0.154
