2450810.62                                                                                      19.432 +0.171 -0.148 18.923 +0.371 -0.276
2450813.65                                                                                      18.910 +0.032 -0.031 18.403 +0.022 -0.021
2450825.55                                                                                      18.473 +0.030 -0.030 18.195 +0.045 -0.043
2450834.64                                                                                      18.970 +0.021 -0.020 18.543 +0.022 -0.021
2450845.04  20.880 +0.044 -0.042 19.580 +0.018 -0.018 19.065 +0.022 -0.021 18.938 +0.037 -0.036
2450862.59                                                                                      20.493 +0.095 -0.088 19.697 +0.087 -0.080
2450864.04  21.541 +0.035 -0.034 20.430 +0.038 -0.036 19.929 +0.041 -0.040 19.541 +0.066 -0.062
2450870.58                                                                                      21.066 +0.134 -0.119 20.161 +0.117 -0.106
