2450909.79                                                                                                           22.020 +1.649 -0.627
2450921.75                                                                                      20.597 +0.116 -0.105 20.252 +0.119 -0.107
2450933.68                                                                                      20.385 +0.059 -0.056 20.255 +0.119 -0.107
2450951.58                                                                                      22.402 +0.893 -0.483 21.443 +0.687 -0.417
