2451026.88                                                                                                           21.822 +0.626 -0.394
2451047.84                                                                                      20.244 +0.089 -0.082 19.806 +0.184 -0.157
2451053.83                                                                                                           19.945 +0.165 -0.143
2451056.82                                                                                      20.714 +0.144 -0.127 20.270 +0.189 -0.161
2451062.83                                                                                      21.311 +0.386 -0.284
