2450738.62                                                                                                           21.916       i-0.825
2450759.70                                                                                      19.292 +0.035 -0.034 19.028 +0.028 -0.027
2450767.68                                                                                      18.948 +0.031 -0.030 18.596 +0.031 -0.030
2450769.66  19.411 +0.020 -0.020 18.926 +0.059 -0.056 18.747 +0.033 -0.032 19.056 +0.058 -0.055
2450774.64                                                                                      19.779 +0.095 -0.087 19.603 +0.091 -0.084
2450783.58                                                                                      20.443 +0.293 -0.231 19.641 +0.103 -0.094
2450801.61                                                                                                           20.501 +0.128 -0.114
2450813.63                                                                                                           20.572 +0.137 -0.121
2450825.55                                                                                      22.596 +1.860 -0.650 
