2450609.55                                                                           107.12    10.80   130.70    10.90 
2450636.50                                                                            78.17     5.16   150.46     8.76 
2450639.48                                                                            95.63     6.07   188.60    12.25 
2450648.48                                                                            68.02     9.21   140.22     9.23 
2450650.44                                                                            64.16     4.68   150.77     8.94 
2450669.97    27.97     5.70    84.25     5.32                     170.48    14.67 
2450699.88                      50.10     6.12                     124.24    14.87 
