2450801.61                                                                             8.02     3.88                   
2450981.88                                                                           112.58     8.56    95.63     5.23 
2450982.89                                                                           102.07    12.24    83.49    13.10 
2450996.91                                                                            68.20     5.47                   
2451008.90                                                                            46.93     5.56    37.25     9.44 
2451026.89                                                                            42.12     8.78     8.62    17.06 
