2451110.72                                                                                              24.43     7.49 
2451155.60                                                                            78.32     8.74   115.67     8.68 
2451158.61                                                                            89.17     9.78   116.54    12.14 
2451158.98    74.63     3.56    83.28     3.60   106.30     4.75   142.41    10.67 
