2451226.59                                        65.04     3.10                   
2451170.65                                                                            21.24     0.43    21.45     0.54 
2451227.59                                        60.91     4.29                   
2451188.59                                                                            18.82     0.04    18.74     0.06 
2451247.53                                        41.67     2.98                   
2451242.59                                                                            21.33     0.47    20.37     0.48 
