2451047.83                                                                            13.71     0.56    27.80    35.31 
2451059.85                                                                           264.52     9.42   248.66    33.02 
2451062.79                                                                           276.21    12.85   294.53    14.07 
2451089.82                                                                            89.35    13.99   186.86     8.21 
2451097.10    19.75     2.96    65.42     2.33   132.02     3.06   139.57     6.03 
2451107.64                                                                            39.19     6.76   110.32    32.64 
2451109.71                                                                            34.28     3.24   110.11     8.67 
2451146.68                                                                                              38.80     8.12 
