2451053.82                                                                           292.61     6.23   601.87    26.09 
2451056.82                                                                           250.47     5.79   554.82    16.98 
2451074.74                                                                           163.83    12.23   365.29    27.94 
2451083.68                                                                           166.20    23.97   267.48    33.73 
2451097.61                                                                           118.84     7.10   171.57    11.28 
2451097.61                                                                           128.85     7.66   182.86    12.41 
2451107.61                                                                            91.87     6.10   151.09    13.52 
2451113.67                                                                            92.96     8.59   100.68    12.53 
2451152.58                                                                            56.18    15.00    67.44    29.79 
