2450708.84                                                                                              12.87     8.13 
2450888.54                                                                           161.49     8.40   251.60     8.89 
2450916.55                                                                           471.52    19.02   555.01    15.90 
2450952.44                                                                            62.04     7.11   196.80    12.09 
2451086.78                                                                             5.32     6.20    28.99    17.39 
