Gaia16afh
#Date,JD,averagemag.
2014-09-28 21:46:20,2456929.407,null
2014-11-02 15:06:56,2456964.130,20.36
2014-11-02 16:46:59,2456964.199,null
2014-12-04 16:31:07,2456996.188,null
2015-01-02 08:35:19,2457024.858,null
2015-01-02 10:21:44,2457024.932,20.47
2015-02-09 02:10:37,2457062.591,20.73
2015-02-09 03:57:12,2457062.665,20.47
2015-03-10 09:48:10,2457091.908,20.0
2015-04-11 03:37:36,2457123.651,null
2015-04-11 07:51:36,2457123.828,null
2015-05-17 01:11:28,2457159.550,null
2015-05-17 02:52:32,2457159.620,20.56
2015-06-09 08:49:03,2457182.867,19.42
2015-07-20 01:43:49,2457223.572,19.94
2015-09-17 06:42:06,2457282.779,19.96
2015-10-12 06:25:05,2457307.767,null
2015-11-14 16:07:29,2457341.172,null
2015-11-14 17:59:33,2457341.250,20.44
2015-12-18 11:35:26,2457374.983,20.18
2016-01-15 11:29:11,2457402.979,20.03
2016-02-21 21:18:47,2457440.388,17.16
2016-02-21 23:05:21,2457440.462,17.06
2016-03-23 09:05:36,2457470.879,20.79
2016-03-23 10:52:10,2457470.953,null

