Gaia16alx
#Date,JD,averagemag.
2014-10-27 11:58:07,2456957.999,null
2015-02-16 17:35:32,2457070.233,null
2015-02-16 19:22:22,2457070.307,null
2015-03-14 17:30:53,2457096.230,null
2015-03-14 19:17:13,2457096.304,null
2015-04-13 12:55:57,2457126.039,null
2015-05-23 17:51:28,2457166.244,null
2015-05-23 22:05:27,2457166.420,null
2015-08-01 02:35:30,2457235.608,null
2015-08-01 04:21:58,2457235.682,null
2015-09-13 13:27:20,2457279.061,null
2015-10-09 13:20:04,2457305.056,null
2015-10-09 15:06:16,2457305.129,null
2015-11-07 20:55:33,2457334.372,null
2015-11-08 01:09:08,2457334.548,null
2015-12-31 00:57:19,2457387.540,null
2015-12-31 06:57:28,2457387.790,null
2015-12-31 08:42:49,2457387.863,null
2015-12-31 12:57:46,2457388.040,null
2015-12-31 14:43:04,2457388.113,null
2015-12-31 18:56:44,2457388.289,null
2015-12-31 20:44:42,2457388.364,null
2016-01-01 00:56:58,2457388.540,null
2016-01-01 02:44:32,2457388.614,null
2016-01-01 06:57:13,2457388.790,20.63
2016-01-01 08:45:01,2457388.865,null
2016-01-01 12:57:27,2457389.040,20.64
2016-01-01 14:44:01,2457389.114,20.87
2016-01-01 18:57:41,2457389.290,20.74
2016-01-01 20:44:16,2457389.364,20.56
2016-01-02 00:57:56,2457389.540,20.75
2016-01-02 02:44:30,2457389.614,20.63
2016-01-02 06:58:10,2457389.790,null
2016-01-02 08:44:44,2457389.864,20.61
2016-01-02 12:58:24,2457390.041,20.96
2016-01-02 14:46:12,2457390.115,null
2016-01-02 18:59:56,2457390.292,null
2016-01-02 20:46:29,2457390.366,null
2016-01-03 01:00:21,2457390.542,null
2016-01-03 02:46:56,2457390.616,null
2016-01-03 07:00:35,2457390.792,null
2016-01-03 08:46:43,2457390.866,null
2016-01-03 13:00:28,2457391.042,null
2016-01-03 14:47:19,2457391.116,null
2016-01-03 19:00:53,2457391.292,null
2016-01-03 20:46:09,2457391.365,20.66
2016-01-04 00:59:49,2457391.542,20.72
2016-01-04 02:47:27,2457391.616,null
2016-01-04 07:01:28,2457391.793,null
2016-01-04 08:46:37,2457391.866,20.88
2016-01-04 13:01:41,2457392.043,null
2016-01-04 14:48:04,2457392.117,null
2016-01-04 19:01:39,2457392.293,null
2016-01-04 20:48:43,2457392.367,null
2016-01-05 01:00:46,2457392.542,20.6
2016-01-05 02:47:20,2457392.616,20.69
2016-01-05 07:02:30,2457392.793,null
2016-01-05 13:02:51,2457393.044,null
2016-02-28 06:43:00,2457446.780,20.58
2016-02-28 08:29:34,2457446.854,20.38
2016-03-28 08:13:28,2457475.843,20.76
2016-04-23 18:13:02,2457502.259,18.13
2016-04-23 19:59:36,2457502.333,18.07

