Gaia16abh
#Date,JD,averagemag.
2014-08-23 20:51:28,2456893.369,null
2014-10-03 21:56:43,2456934.414,null
2014-11-08 09:15:12,2456969.886,null
2014-11-08 11:01:43,2456969.960,null
2014-12-03 16:52:48,2456995.203,null
2015-02-02 14:17:52,2457056.096,null
2015-02-02 16:04:41,2457056.170,null
2015-04-06 19:30:23,2457119.313,null
2015-07-16 00:08:57,2457219.506,null
2015-07-16 01:55:11,2457219.580,null
2015-10-16 10:59:36,2457311.958,null
2015-12-15 23:56:25,2457372.498,null
2016-01-19 15:30:14,2457407.146,18.38
2016-01-19 17:16:48,2457407.220,18.35
2016-02-15 09:16:19,2457433.886,19.64

