Gaia16afl
#Date,JD,averagemag.
2014-08-12 03:41:17,2456881.654,null
2014-08-12 07:54:58,2456881.830,null
2014-08-12 09:41:32,2456881.904,null
2014-08-12 13:55:13,2456882.080,null
2014-08-12 15:41:48,2456882.154,null
2014-08-12 19:55:29,2456882.330,null
2014-08-12 21:42:03,2456882.404,null
2014-08-13 01:55:44,2456882.580,null
2014-11-08 14:35:54,2456970.108,18.23
2014-11-08 16:22:28,2456970.182,17.83
2014-11-22 10:26:36,2456983.935,18.0
2014-11-22 14:40:15,2456984.111,17.98
2015-02-01 13:17:47,2457055.054,18.72
2015-02-01 15:04:21,2457055.128,18.69
2015-02-18 13:25:20,2457072.059,18.22
2015-02-18 15:11:53,2457072.133,18.15
2015-02-18 19:25:33,2457072.309,18.21
2015-02-18 21:12:07,2457072.383,18.21
2015-04-27 09:22:41,2457139.891,null
2015-04-27 13:36:08,2457140.067,null
2015-04-27 15:22:50,2457140.141,null
2015-04-27 19:36:16,2457140.317,null
2015-05-12 13:41:48,2457155.071,18.25
2015-05-12 15:28:22,2457155.145,18.15
2015-05-12 19:42:03,2457155.321,18.09
2015-05-12 21:28:38,2457155.395,18.17
2015-06-21 07:20:26,2457194.806,17.99
2015-07-28 06:43:09,2457231.780,17.8
2015-07-28 08:24:29,2457231.850,null
2015-11-18 03:35:35,2457344.650,19.33
2015-11-18 05:22:09,2457344.724,19.31
2015-12-06 11:20:40,2457362.973,null
2016-02-22 04:14:12,2457440.677,19.37
2016-02-22 10:14:26,2457440.927,19.4
2016-02-22 14:28:05,2457441.103,19.6
2016-02-22 16:14:39,2457441.177,19.36
2016-02-22 20:28:19,2457441.353,19.51
2016-02-22 22:14:53,2457441.427,null
2016-02-23 02:28:33,2457441.603,19.49
2016-02-23 04:15:07,2457441.677,19.31
2016-02-23 08:36:22,2457441.859,null
2016-02-23 10:15:20,2457441.927,19.38
2016-02-23 14:29:00,2457442.103,19.54
2016-02-23 16:15:34,2457442.177,19.34
2016-02-23 20:36:51,2457442.359,null
2016-02-23 22:15:47,2457442.428,19.34
2016-02-24 02:29:27,2457442.604,19.48
2016-02-24 04:16:01,2457442.678,19.31
2016-02-24 08:29:40,2457442.854,19.5
2016-02-24 10:16:14,2457442.928,19.34
2016-02-24 14:29:54,2457443.104,19.55
2016-02-24 16:16:28,2457443.178,19.36
2016-02-24 22:16:41,2457443.428,19.33
2016-02-25 04:16:55,2457443.678,19.39

