Gaia16abv
#Date,JD,averagemag.
2014-09-06 07:42:49,2456906.821,null
2014-09-06 09:29:24,2456906.895,null
2014-10-11 17:04:03,2456942.211,null
2015-03-02 12:39:03,2457084.027,null
2015-03-29 06:29:27,2457110.770,18.19
2015-04-24 20:06:10,2457137.338,17.91
2015-08-29 12:21:56,2457264.015,17.88
2015-08-29 14:08:30,2457264.089,17.35
2015-09-28 12:09:16,2457294.006,17.95
2015-09-28 13:55:50,2457294.080,17.96
2015-10-22 01:52:14,2457317.578,17.96
2016-01-26 02:51:02,2457413.619,17.92
2016-01-26 04:37:36,2457413.693,17.95
2016-01-26 08:51:16,2457413.869,17.88
2016-01-26 10:37:49,2457413.943,17.3
2016-01-26 14:51:29,2457414.119,17.92
2016-01-26 16:38:02,2457414.193,17.94
2016-01-30 10:41:04,2457417.945,17.62
2016-01-30 14:54:43,2457418.121,18.06
2016-01-30 16:41:17,2457418.195,17.97
2016-01-30 20:54:56,2457418.371,17.39
2016-01-30 22:41:30,2457418.445,17.44
2016-03-12 01:45:11,2457459.573,null
2016-03-12 03:31:43,2457459.647,null
2016-04-12 09:13:26,2457490.884,17.94

