Gaia16ags
#Date,JD,averagemag.
2014-09-26 12:05:11,2456927.004,null
2014-09-26 13:51:46,2456927.078,null
2014-10-21 19:51:43,2456952.328,null
2014-10-22 00:05:24,2456952.504,null
2015-02-17 05:53:10,2457070.745,20.06
2015-02-17 07:39:43,2457070.819,19.86
2015-03-19 19:16:40,2457101.303,null
2015-04-11 01:07:19,2457123.547,20.02
2015-07-19 14:07:37,2457223.089,19.57
2015-07-19 15:54:11,2457223.163,19.68
2015-07-30 08:13:10,2457233.842,null
2015-07-30 09:59:36,2457233.916,null
2015-09-08 09:10:41,2457273.882,null
2015-09-08 13:24:22,2457274.059,null
2015-10-12 01:07:41,2457307.547,19.69
2015-10-12 02:54:16,2457307.621,19.6
2015-11-01 07:14:42,2457327.802,null
2015-11-01 09:01:12,2457327.876,null
2015-11-01 13:15:07,2457328.052,null
2016-01-12 07:31:13,2457399.813,null
2016-01-12 13:31:36,2457400.064,null
2016-01-13 01:32:14,2457400.564,null
2016-01-13 03:18:38,2457400.638,null
2016-01-13 07:32:14,2457400.814,null
2016-01-13 09:18:28,2457400.888,null
2016-01-13 13:30:05,2457401.063,19.92
2016-01-13 15:16:39,2457401.137,null
2016-01-13 19:30:18,2457401.313,19.89
2016-01-13 21:16:52,2457401.387,19.82
2016-01-14 01:33:09,2457401.565,null
2016-01-14 03:17:06,2457401.637,19.84
2016-01-14 07:30:45,2457401.813,19.8
2016-01-14 09:17:19,2457401.887,19.93
2016-01-14 13:30:59,2457402.063,19.55
2016-01-14 19:31:12,2457402.313,19.55
2016-01-15 01:31:26,2457402.564,19.49
2016-02-28 07:01:45,2457446.793,17.16
2016-02-28 08:48:19,2457446.867,17.07
2016-04-02 06:22:16,2457480.765,20.1

