Gaia15aaf
#Date,JD,averagemag.
2014-09-12 07:39:20,2456912.819,null
2014-09-30 14:53:44,2456931.121,null
2014-09-30 16:39:48,2456931.194,null
2014-09-30 20:53:56,2456931.371,null
2014-10-15 03:00:39,2456945.625,null
2014-10-15 04:47:28,2456945.700,null
2014-10-15 09:00:52,2456945.876,null
2014-10-15 10:47:36,2456945.950,null
2014-12-29 05:07:07,2457020.713,null
2014-12-29 09:20:48,2457020.889,null
2014-12-29 11:07:22,2457020.963,null
2014-12-29 15:21:03,2457021.140,null
2015-01-08 03:29:24,2457030.645,19.06
2015-01-08 05:15:58,2457030.719,19.03
2015-01-08 09:29:39,2457030.896,19.07
2015-01-08 11:16:14,2457030.970,19.06
2015-02-15 16:51:17,2457069.202,19.68
2015-02-15 21:04:59,2457069.378,19.78
2015-03-23 14:23:52,2457105.100,null
2015-03-23 16:10:07,2457105.174,null
2015-04-06 10:18:25,2457118.929,null
2015-04-06 14:31:47,2457119.105,null
2015-07-13 17:09:20,2457217.215,null
2015-07-13 18:55:46,2457217.289,null
2015-07-31 18:58:06,2457235.290,null
2015-09-04 16:34:15,2457270.190,null
2016-01-06 04:25:35,2457393.684,null
2016-01-06 06:12:25,2457393.759,null
2016-01-25 10:33:04,2457412.940,null
2016-01-25 12:19:37,2457413.014,null

