Gaia16aei
#Date,JD,averagemag.
2014-08-19 04:40:07,2456888.695,null
2014-08-19 10:37:01,2456888.942,null
2014-08-19 12:23:35,2456889.016,null
2014-08-19 16:37:14,2456889.193,null
2014-08-19 18:27:10,2456889.269,null
2014-08-19 22:37:28,2456889.443,null
2014-08-20 00:24:02,2456889.517,20.15
2014-08-20 04:37:41,2456889.693,20.13
2014-08-20 06:27:26,2456889.769,null
2014-09-26 13:13:53,2456927.051,null
2014-09-26 15:00:27,2456927.125,null
2014-11-09 05:46:07,2456970.740,null
2014-11-09 07:30:37,2456970.813,19.85
2014-11-25 23:47:40,2456987.491,20.04
2014-11-26 01:34:14,2456987.565,19.89
2014-12-31 22:59:59,2457023.458,19.78
2015-02-01 04:40:54,2457054.695,20.02
2015-02-01 06:27:29,2457054.769,19.89
2015-02-26 16:39:44,2457080.194,null
2015-02-26 18:26:32,2457080.268,null
2015-04-17 22:22:10,2457130.432,null
2015-04-18 00:08:44,2457130.506,null
2015-05-10 12:17:16,2457153.012,null
2015-05-10 16:32:19,2457153.189,null
2015-06-18 16:06:49,2457192.171,null
2015-06-18 17:53:19,2457192.245,null
2015-09-27 09:49:17,2457292.909,19.79
2015-09-27 14:06:10,2457293.088,null
2015-10-07 21:55:44,2457303.414,null
2015-10-08 02:12:10,2457303.592,null
2015-10-08 03:58:57,2457303.666,null
2015-11-19 18:46:29,2457346.282,null
2015-11-19 20:31:33,2457346.355,19.8
2015-12-09 06:45:24,2457365.782,20.0
2016-01-12 06:07:26,2457399.755,null
2016-02-16 05:46:15,2457434.740,18.27
2016-02-16 07:32:50,2457434.814,18.27
2016-03-10 05:50:59,2457457.744,null
2016-03-10 07:40:18,2457457.820,19.78
2016-03-10 11:53:59,2457457.996,19.88

