Gaia15afi
#Date,JD,averagemag.
2014-09-29 21:34:22,2456930.399,null
2014-09-29 23:21:11,2456930.473,null
2014-11-02 03:05:41,2456963.629,null
2014-11-02 04:52:27,2456963.703,null
2014-12-06 14:44:16,2456998.114,null
2015-01-03 16:27:37,2457026.186,null
2015-02-09 04:08:04,2457062.672,null
2015-03-12 02:07:42,2457093.589,null
2015-03-12 03:54:30,2457093.663,null
2015-04-09 21:41:12,2457122.404,null
2015-05-17 07:00:12,2457159.792,18.7
2015-05-17 08:46:47,2457159.866,18.89
2015-06-07 19:02:42,2457181.294,null
2015-07-18 17:51:16,2457222.244,null
2015-10-13 16:35:18,2457309.191,null
2015-11-14 10:13:14,2457340.926,null
2015-11-14 12:00:04,2457341.000,null
2015-12-20 05:38:17,2457376.735,null

