Gaia16ahi
#Date,JD,averagemag.
2014-08-20 09:37:45,2456889.901,null
2014-08-20 13:51:46,2456890.078,null
2014-08-20 15:44:29,2456890.156,null
2014-08-20 19:58:10,2456890.332,19.6
2014-08-20 21:38:17,2456890.402,null
2014-08-21 01:51:58,2456890.578,null
2014-08-21 07:52:34,2456890.828,null
2014-11-10 08:39:46,2456971.861,null
2014-11-10 10:30:01,2456971.938,null
2014-11-22 20:48:39,2456984.367,19.66
2014-11-22 22:35:13,2456984.441,19.7
2015-01-30 19:23:29,2457053.308,20.49
2015-01-30 21:10:03,2457053.382,null
2015-02-22 01:32:45,2457075.564,null
2015-02-22 01:32:45,2457075.564,null
2015-02-22 03:12:10,2457075.633,19.94
2015-04-26 09:13:29,2457138.884,null
2015-04-26 13:26:58,2457139.060,null
2015-04-26 15:13:35,2457139.134,null
2015-04-26 19:27:04,2457139.310,null
2015-04-26 21:13:46,2457139.385,null
2015-04-27 01:27:12,2457139.561,null
2015-05-08 07:31:52,2457150.814,20.3
2015-05-08 09:22:36,2457150.891,null
2015-05-08 13:36:08,2457151.067,null
2015-05-08 15:18:42,2457151.138,null
2015-06-21 07:10:48,2457194.799,null
2015-06-21 08:57:16,2457194.873,null
2015-07-26 08:24:53,2457229.851,null
2015-11-19 23:28:10,2457346.478,19.54
2015-12-06 15:42:39,2457363.155,null
2016-01-10 02:57:02,2457397.623,20.11
2016-01-10 04:43:35,2457397.697,19.8
2016-02-15 20:26:24,2457434.352,20.2
2016-02-15 22:12:58,2457434.426,20.18
2016-02-16 02:26:37,2457434.602,19.74
2016-03-03 20:35:07,2457451.358,16.78
2016-03-03 22:21:41,2457451.432,16.86
2016-03-04 02:35:21,2457451.608,17.3
2016-03-04 04:21:55,2457451.682,17.18

