Gaia16agg
#Date,JD,averagemag.
2015-02-15 10:32:15,2457068.939,null
2015-03-19 04:10:14,2457100.674,null
2015-04-09 20:23:29,2457122.350,null
2015-07-17 17:23:06,2457221.224,null
2015-07-17 19:09:56,2457221.299,null
2015-08-01 17:27:28,2457236.227,null
2015-08-01 19:14:22,2457236.302,null
2015-09-08 22:34:56,2457274.441,null
2015-09-09 00:21:14,2457274.515,null
2015-10-13 17:52:35,2457309.245,null
2015-10-13 22:06:19,2457309.421,null
2015-11-03 04:11:53,2457329.675,null
2015-11-03 05:58:14,2457329.749,null
2015-11-03 10:12:02,2457329.925,null
2015-11-03 11:58:10,2457329.999,null
2016-01-03 23:54:05,2457391.496,null
2016-01-04 04:07:46,2457391.672,null
2016-01-04 05:54:11,2457391.746,null
2016-01-04 10:07:57,2457391.922,null
2016-02-26 11:42:46,2457444.988,18.28
2016-02-26 15:56:27,2457445.164,18.2

