Gaia15aao
#Date,JD,averagemag.
2014-09-11 05:59:45,2456911.750,null
2014-09-11 07:46:12,2456911.824,null
2014-12-24 17:06:13,2457016.213,null
2014-12-24 21:19:24,2457016.388,null
2015-01-12 03:30:47,2457034.646,17.73
2015-01-12 05:17:22,2457034.720,17.71
2015-02-13 22:55:28,2457067.455,18.35
2015-02-14 03:09:09,2457067.631,18.38
2015-03-24 20:20:17,2457106.347,19.75
2015-03-24 22:06:52,2457106.421,null
2015-03-25 02:20:33,2457106.598,19.7
2015-03-25 04:07:08,2457106.672,19.71
2015-04-02 22:11:34,2457115.425,null
2015-04-03 02:25:44,2457115.601,null
2015-04-03 04:12:05,2457115.675,null
2015-07-11 06:56:56,2457214.790,null
2015-09-03 12:27:16,2457269.019,null
2016-01-03 12:15:41,2457391.011,null
2016-01-03 16:29:27,2457391.187,null

