Gaia16aar
#Date,JD,averagemag.
2014-08-27 03:46:04,2456896.657,null
2014-08-27 05:32:06,2456896.731,null
2014-10-10 00:58:36,2456940.541,null
2014-10-10 02:44:58,2456940.615,null
2014-11-09 08:34:47,2456970.857,null
2014-11-09 12:48:28,2456971.034,null
2014-12-08 12:33:49,2457000.023,null
2014-12-08 14:20:33,2457000.098,null
2015-01-13 01:33:21,2457035.565,null
2015-02-01 23:44:45,2457055.489,null
2015-03-13 06:16:19,2457094.761,null
2015-04-01 00:15:20,2457113.511,null
2015-05-09 15:27:26,2457152.144,null
2015-07-09 10:36:16,2457212.942,null
2015-08-17 02:27:31,2457251.602,null
2015-08-17 04:13:46,2457251.676,null
2015-09-14 14:27:57,2457280.103,null
2015-09-14 16:14:47,2457280.177,null
2015-10-22 20:08:05,2457318.339,null
2015-10-22 21:54:55,2457318.413,null
2015-11-23 01:51:35,2457349.577,null
2015-11-23 03:38:22,2457349.652,null
2015-12-20 01:39:56,2457376.569,null
2015-12-20 01:39:56,2457376.569,null
2016-01-25 12:35:55,2457413.025,18.49
2016-01-25 14:22:29,2457413.099,18.33
2016-02-13 06:34:54,2457431.774,18.27
2016-02-13 08:21:28,2457431.848,18.27
2016-03-23 23:21:53,2457471.474,20.05

