Gaia16agv
#Date,JD,averagemag.
2014-10-20 23:59:26,2456951.500,null
2014-10-20 23:59:26,2456951.500,null
2014-10-20 23:59:26,2456951.500,null
2014-10-21 01:46:01,2456951.574,null
2015-02-18 17:57:33,2457072.248,null
2015-02-18 19:42:08,2457072.321,13.12
2015-03-20 07:19:30,2457101.805,12.88
2015-04-12 05:25:22,2457124.726,13.15
2015-04-12 07:11:56,2457124.800,13.16
2015-07-21 21:52:38,2457225.412,13.26
2015-07-27 02:11:07,2457230.591,12.76
2015-07-27 03:57:41,2457230.665,12.74
2015-07-27 08:11:22,2457230.841,null
2015-07-27 09:57:57,2457230.915,12.89
2015-09-08 03:05:54,2457273.629,null
2015-10-10 13:02:48,2457306.044,null
2015-10-10 14:49:23,2457306.118,null
2015-10-31 07:10:05,2457326.799,13.24
2015-10-31 08:56:40,2457326.873,13.22
2016-02-29 13:04:14,2457448.045,14.32
2016-02-29 14:50:47,2457448.119,14.19
2016-04-02 18:27:49,2457481.269,14.0
2016-04-02 20:14:23,2457481.343,13.97

