Gaia16adp
#Date,JD,averagemag.
2014-07-30 18:04:37,2456869.253,null
2014-07-30 19:51:06,2456869.327,null
2014-07-31 00:04:55,2456869.503,null
2014-07-31 01:51:16,2456869.577,null
2014-07-31 06:04:55,2456869.753,null
2014-07-31 07:51:31,2456869.827,null
2014-07-31 12:05:28,2456870.004,null
2014-07-31 13:51:48,2456870.078,null
2014-07-31 19:52:04,2456870.328,null
2014-08-31 20:24:27,2456901.350,null
2014-09-01 00:38:22,2456901.527,null
2014-09-01 02:24:41,2456901.600,null
2014-09-01 06:38:39,2456901.777,null
2014-09-01 08:24:39,2456901.850,null
2014-09-01 12:38:49,2456902.027,null
2014-09-13 18:47:19,2456914.283,null
2014-09-13 20:34:12,2456914.357,null
2014-09-14 00:47:24,2456914.533,null
2014-09-14 02:33:58,2456914.607,null
2014-09-14 06:47:57,2456914.783,null
2014-09-14 08:34:30,2456914.857,null
2014-09-14 14:34:45,2456915.107,null
2014-10-17 03:58:12,2456947.665,null
2014-10-17 05:44:44,2456947.739,null
2014-10-17 09:58:38,2456947.916,null
2014-11-09 04:02:51,2456970.669,null
2014-11-09 05:49:14,2456970.743,null
2014-12-12 17:24:48,2457004.226,null
2015-01-17 02:52:55,2457039.620,null
2015-02-02 10:43:06,2457055.947,null
2015-02-02 14:56:40,2457056.123,null
2015-03-19 07:25:58,2457100.810,null
2015-03-19 09:12:16,2457100.884,null
2015-03-19 13:26:21,2457101.060,null
2015-03-19 15:12:27,2457101.134,null
2015-03-26 01:31:32,2457107.564,null
2015-03-26 01:31:32,2457107.564,null
2015-03-26 03:18:23,2457107.638,null
2015-03-26 03:18:23,2457107.638,null
2015-03-26 07:32:09,2457107.814,null
2015-05-09 18:13:15,2457152.259,null
2015-06-01 12:10:06,2457175.007,null
2015-07-05 05:42:51,2457208.738,null
2015-07-05 07:29:06,2457208.812,null
2015-08-18 11:16:27,2457252.970,null
2015-08-18 13:03:09,2457253.044,null
2015-08-18 17:16:17,2457253.220,null
2015-08-18 19:02:51,2457253.294,null
2015-09-03 23:26:19,2457269.477,null
2015-09-04 01:12:56,2457269.551,null
2015-09-04 05:26:43,2457269.727,null
2015-09-04 07:13:26,2457269.801,null
2015-10-29 05:08:21,2457324.714,null
2015-10-29 06:54:36,2457324.788,null
2015-11-24 05:05:00,2457350.712,null
2015-12-23 16:46:17,2457380.199,null
2015-12-23 18:32:33,2457380.273,null
2016-01-30 05:35:59,2457417.733,null
2016-02-12 11:48:28,2457430.992,18.63
2016-02-12 16:02:09,2457431.168,18.63
2016-03-28 20:23:30,2457476.350,19.93
2016-03-28 22:10:04,2457476.424,20.04
2016-03-29 02:23:44,2457476.600,20.19

