Gaia16alm
#Date,JD,averagemag.
2014-09-11 22:21:18,2456912.431,null
2014-09-12 02:35:00,2456912.608,null
2014-10-15 11:52:13,2456945.995,null
2014-10-15 13:38:47,2456946.069,null
2015-02-20 00:10:45,2457073.507,18.47
2015-02-20 01:57:18,2457073.581,18.49
2015-03-24 05:37:35,2457105.734,18.75
2015-04-11 05:39:55,2457123.736,null
2015-04-11 07:26:44,2457123.810,null
2015-07-19 09:34:37,2457222.899,16.86
2015-07-19 13:48:18,2457223.075,17.08
2015-07-19 15:34:52,2457223.149,16.99
2015-07-19 19:48:33,2457223.325,17.07
2015-07-19 21:35:08,2457223.399,17.0
2015-07-20 01:48:49,2457223.576,17.01
2015-07-24 07:52:18,2457227.828,null
2015-07-24 09:38:33,2457227.902,null
2015-07-24 13:52:19,2457228.078,null
2015-07-24 15:39:09,2457228.152,null
2015-07-24 19:52:41,2457228.328,null
2015-07-24 21:39:25,2457228.402,null
2015-09-04 09:00:33,2457269.875,17.44
2015-09-04 13:14:14,2457270.052,17.48
2015-10-11 00:49:02,2457306.534,17.7
2015-10-11 02:35:36,2457306.608,17.61
2015-10-11 06:49:18,2457306.784,17.73
2015-10-11 08:35:52,2457306.858,17.67
2015-10-23 12:58:42,2457319.041,18.27
2015-10-23 14:45:17,2457319.115,18.19
2015-10-23 18:58:58,2457319.291,18.27
2016-01-17 07:52:50,2457404.828,18.49
2016-01-17 09:39:24,2457404.902,18.47
2016-01-17 13:53:03,2457405.079,18.48
2016-01-17 15:39:37,2457405.153,18.44
2016-01-17 19:53:16,2457405.329,18.49
2016-01-17 21:39:50,2457405.403,18.44
2016-01-18 01:53:29,2457405.579,18.53
2016-01-18 03:40:02,2457405.653,18.47
2016-01-18 07:53:41,2457405.829,18.62
2016-01-18 09:40:15,2457405.903,18.51
2016-01-18 13:53:54,2457406.079,18.69
2016-01-18 15:40:28,2457406.153,18.53
2016-01-18 21:40:40,2457406.403,18.57
2016-01-19 03:40:52,2457406.653,18.55
2016-01-19 09:41:05,2457406.904,18.53
2016-01-19 15:41:17,2457407.154,18.54
2016-01-19 21:41:29,2457407.404,18.5
2016-01-20 03:41:42,2457407.654,18.49
2016-01-20 07:55:21,2457407.830,18.65
2016-01-20 13:55:33,2457408.080,18.63
2016-01-20 15:42:07,2457408.154,18.49
2016-01-20 19:55:46,2457408.330,18.57
2016-01-20 21:42:19,2457408.404,18.47
2016-01-21 01:55:58,2457408.581,18.55
2016-01-21 03:42:32,2457408.655,18.5
2016-01-21 07:56:11,2457408.831,18.58
2016-01-21 09:42:45,2457408.905,18.53
2016-01-21 13:56:24,2457409.081,18.53
2016-03-01 15:05:44,2457449.129,18.66
2016-04-07 14:19:23,2457486.097,19.02
2016-04-07 18:33:02,2457486.273,19.03
2016-04-18 12:38:52,2457497.027,17.62
2016-04-18 14:25:26,2457497.101,17.58
2016-04-18 18:39:05,2457497.277,17.8

