Gaia16akd
#Date,JD,averagemag.
2015-01-10 00:27:31,2457032.519,null
2015-02-12 00:02:09,2457065.501,null
2015-03-20 11:09:03,2457101.965,null
2015-04-04 23:11:24,2457117.466,null
2015-04-05 00:58:13,2457117.540,null
2015-05-23 05:15:15,2457165.719,null
2015-05-23 09:28:51,2457165.895,null
2015-05-23 11:15:20,2457165.969,null
2015-05-23 15:29:17,2457166.145,null
2015-05-23 17:15:49,2457166.219,null
2015-05-23 21:29:31,2457166.396,null
2015-07-12 21:56:02,2457216.414,null
2015-08-05 02:06:24,2457239.588,null
2015-08-05 03:52:39,2457239.662,null
2015-09-07 03:31:05,2457272.647,null
2015-10-23 01:27:56,2457318.561,null
2015-10-23 07:27:58,2457318.811,null
2015-10-23 09:14:49,2457318.885,null
2015-10-23 13:28:23,2457319.061,null
2015-10-23 15:14:38,2457319.135,null
2015-10-23 19:28:31,2457319.311,null
2015-10-23 21:15:18,2457319.386,null
2015-11-03 03:25:23,2457329.643,null
2015-11-03 07:38:32,2457329.818,null
2015-11-03 09:25:11,2457329.892,null
2015-11-03 13:39:07,2457330.069,null
2015-11-03 15:25:43,2457330.143,null
2015-11-03 19:39:05,2457330.319,null
2015-12-30 07:32:25,2457386.814,null
2015-12-30 09:18:56,2457386.888,null
2016-01-24 19:29:00,2457412.312,null
2016-01-24 21:15:38,2457412.386,null
2016-02-22 20:55:05,2457441.372,null
2016-04-02 01:43:22,2457480.572,17.17
2016-04-02 05:57:02,2457480.748,17.19

