Gaia15agc
#Date,JD,averagemag.
2014-07-25 23:47:02,2456864.491,null
2014-07-26 01:33:29,2456864.565,null
2014-07-26 05:47:12,2456864.741,null
2014-10-22 11:59:20,2456953.000,null
2014-10-22 16:12:38,2456953.175,null
2014-10-22 17:59:13,2456953.249,null
2014-11-11 16:18:20,2456973.179,null
2014-11-11 18:05:10,2456973.254,null
2014-12-14 05:39:32,2457005.736,null
2014-12-14 09:53:31,2457005.912,null
2015-01-21 02:59:34,2457043.625,null
2015-01-21 04:46:25,2457043.699,null
2015-01-31 09:06:30,2457053.880,null
2015-01-31 10:53:20,2457053.954,null
2015-05-07 17:57:46,2457150.248,null
2015-05-07 19:44:36,2457150.323,null
2015-05-30 07:39:12,2457172.819,17.79
2015-05-30 11:52:51,2457172.995,17.87
2015-07-01 13:14:03,2457205.051,19.44
2015-11-02 01:08:27,2457328.548,null
2015-11-02 05:22:08,2457328.724,null
2015-11-26 19:05:06,2457353.295,null
2015-12-24 23:00:53,2457381.459,null

