Gaia15abm
#Date,JD,averagemag.
2014-08-15 22:31:02,2456885.438,null
2014-08-16 02:44:55,2456885.615,null
2014-08-16 04:31:42,2456885.689,null
2014-08-16 08:45:07,2456885.865,null
2014-08-16 10:31:32,2456885.939,null
2014-08-16 14:45:27,2456886.115,null
2015-01-21 12:31:29,2457044.022,null
2015-01-21 14:17:45,2457044.096,null
2015-02-06 18:25:53,2457060.268,18.31
2015-02-06 20:12:27,2457060.342,18.21
2015-05-13 02:37:51,2457155.610,null
2015-05-13 04:24:33,2457155.684,null
2015-05-13 08:38:07,2457155.860,null
2015-05-23 08:44:36,2457165.864,null
2015-05-23 10:31:05,2457165.938,null
2015-07-01 14:01:25,2457205.084,null
2015-08-19 13:41:26,2457254.070,null
2015-08-19 15:27:36,2457254.144,null
2015-08-19 19:41:15,2457254.320,null
2015-08-19 21:28:06,2457254.395,null
2015-08-20 01:41:51,2457254.571,null
2015-11-13 02:36:49,2457339.609,null
2015-11-13 08:36:49,2457339.859,null
2015-11-13 10:23:19,2457339.933,null
2015-11-13 14:36:55,2457340.109,null
2015-11-13 16:23:51,2457340.183,null
2015-11-23 10:31:27,2457349.939,null
2015-11-23 14:45:34,2457350.115,null
2015-11-23 16:32:01,2457350.189,null
2015-12-30 10:01:22,2457386.918,null
2016-02-05 19:27:42,2457424.311,null
2016-02-05 21:14:36,2457424.385,null
2016-02-06 01:28:14,2457424.561,null
2016-02-14 13:33:33,2457433.065,null
2016-02-14 15:20:23,2457433.139,null

