Gaia16adn
#Date,JD,averagemag.
2014-08-25 05:10:19,2456894.716,null
2014-08-25 06:57:20,2456894.790,null
2015-02-20 00:00:49,2457073.501,null
2015-02-20 04:14:21,2457073.677,null
2015-06-24 22:21:31,2457198.432,null
2015-06-25 00:07:37,2457198.505,null
2015-07-27 09:58:26,2457230.916,null
2015-08-18 05:42:32,2457252.738,null
2015-11-23 06:28:10,2457349.770,null
2015-11-23 08:14:45,2457349.844,null
2015-11-23 12:28:23,2457350.020,null
2015-12-02 06:33:57,2457358.774,null
2015-12-02 08:20:24,2457358.848,null
2015-12-02 12:34:18,2457359.024,null
2015-12-02 14:20:52,2457359.098,null
2016-01-09 13:26:47,2457397.060,null
2016-02-11 17:21:43,2457430.223,18.94
2016-02-11 19:08:17,2457430.297,18.92
2016-02-29 19:17:24,2457448.304,19.19
2016-02-29 23:31:04,2457448.480,19.22
2016-03-01 01:17:39,2457448.554,19.21

