Gaia16ahc
#Date,JD,averagemag.
2014-08-28 23:15:39,2456898.469,null
2014-08-29 01:02:28,2456898.543,null
2015-01-01 04:22:51,2457023.683,null
2015-01-24 10:14:52,2457046.927,null
2015-01-24 12:01:42,2457047.001,null
2015-02-21 10:01:27,2457074.918,null
2015-06-28 04:18:27,2457201.679,null
2015-06-28 06:04:57,2457201.753,null
2015-07-25 22:10:58,2457229.424,null
2015-07-25 23:57:37,2457229.498,null
2015-08-21 15:59:11,2457256.166,null
2015-08-21 17:45:51,2457256.240,null
2016-01-11 05:29:08,2457398.729,null
2016-01-11 07:15:42,2457398.803,null
2016-02-07 23:13:04,2457426.467,null
2016-02-08 00:59:19,2457426.541,null
2016-03-02 19:06:04,2457450.296,17.9
2016-03-02 23:19:45,2457450.472,17.93

