Gaia16ain
#Date,JD,averagemag.
2014-08-26 04:25:13,2456895.684,null
2014-11-11 07:56:31,2456972.831,null
2014-11-30 00:10:32,2456991.507,null
2014-11-30 01:56:50,2456991.581,null
2015-01-06 12:55:18,2457029.038,null
2015-01-06 17:09:10,2457029.215,null
2015-01-30 12:47:52,2457053.033,null
2015-04-07 22:10:55,2457120.424,null
2015-04-07 23:57:44,2457120.498,null
2015-05-07 05:52:23,2457149.745,null
2015-05-07 10:05:56,2457149.921,null
2015-07-17 15:27:36,2457221.144,null
2015-07-17 17:14:01,2457221.218,null
2015-08-17 15:09:07,2457252.131,null
2015-08-17 16:55:42,2457252.205,null
2015-10-15 02:18:02,2457310.596,null
2015-10-15 04:04:52,2457310.670,null
2015-11-23 02:55:39,2457349.622,null
2016-02-12 18:02:30,2457431.252,null
2016-02-12 19:48:55,2457431.326,null
2016-03-15 23:37:32,2457463.484,18.56
2016-03-16 01:24:07,2457463.558,18.32

