Gaia15aax
#Date,JD,averagemag.
2014-10-21 10:19:28,2456951.930,null
2014-10-21 12:06:05,2456952.004,null
2014-11-13 18:06:14,2456975.254,null
2014-12-13 05:45:44,2457004.740,null
2015-01-23 20:57:13,2457046.373,null
2015-01-23 22:43:53,2457046.447,null
2015-01-24 03:05:39,2457046.629,18.77
2015-01-24 04:52:14,2457046.703,18.57
2015-01-24 09:05:54,2457046.879,18.78
2015-01-24 10:52:29,2457046.953,18.75
2015-01-24 15:06:09,2457047.129,18.77
2015-01-24 16:52:44,2457047.203,18.78
2015-01-24 22:45:10,2457047.448,null
2015-01-26 04:54:13,2457048.704,18.77
2015-01-26 10:54:28,2457048.954,18.82
2015-01-26 15:08:08,2457049.131,18.82
2015-01-26 16:54:43,2457049.205,18.78
2015-01-26 21:08:23,2457049.381,18.83
2015-01-26 22:54:58,2457049.455,null
2015-05-05 19:43:03,2457148.322,null
2015-05-31 07:35:46,2457173.817,null
2015-06-29 23:37:20,2457203.484,null
2015-06-30 01:23:45,2457203.558,null
2015-11-01 05:29:09,2457327.729,null
2015-11-28 11:17:28,2457354.970,null
2015-11-28 13:04:19,2457355.045,null
2015-12-23 12:51:55,2457380.036,null
2015-12-23 17:05:40,2457380.212,null

