Gaia16ajv
#Date,JD,averagemag.
2015-03-03 12:01:02,2457085.001,null
2015-03-03 13:47:21,2457085.075,null
2015-03-03 18:01:09,2457085.251,null
2015-03-03 18:01:09,2457085.251,null
2015-03-03 19:47:54,2457085.325,null
2015-03-03 19:47:54,2457085.325,null
2015-03-18 00:06:58,2457099.505,null
2015-03-18 01:53:51,2457099.579,null
2015-04-21 17:34:31,2457134.232,null
2015-04-21 19:20:41,2457134.306,null
2015-09-11 18:51:29,2457277.286,null
2015-09-11 20:38:04,2457277.360,null
2015-09-30 18:56:25,2457296.289,null
2015-09-30 20:43:26,2457296.364,null
2015-11-01 08:19:47,2457327.847,null
2016-03-11 07:05:40,2457458.796,null
2016-04-01 14:55:18,2457480.122,18.68
2016-04-01 19:08:57,2457480.298,18.75

