Gaia16akl
#Date,JD,averagemag.
2015-02-19 15:02:41,2457073.127,null
2015-02-19 16:49:18,2457073.201,null
2015-03-23 20:38:11,2457105.360,null
2015-04-11 02:44:16,2457123.614,null
2015-07-18 23:03:47,2457222.461,null
2015-07-19 00:50:41,2457222.535,null
2015-07-19 05:03:50,2457222.711,null
2015-07-19 06:50:40,2457222.785,null
2015-07-25 12:55:33,2457229.039,null
2015-07-25 17:09:13,2457229.215,null
2015-07-25 18:55:28,2457229.289,null
2015-07-25 23:09:26,2457229.465,null
2015-09-04 18:06:33,2457270.255,null
2015-10-11 11:31:39,2457306.980,null
2015-10-11 15:45:20,2457307.156,null
2015-10-11 17:31:38,2457307.230,null
2015-10-24 03:51:56,2457319.661,null
2015-10-24 05:38:21,2457319.735,null
2015-10-24 09:52:26,2457319.911,null
2015-10-24 11:38:33,2457319.985,null
2016-03-01 06:00:17,2457448.750,null
2016-04-07 03:39:56,2457485.653,18.8
2016-04-07 05:26:31,2457485.727,18.64

