Gaia15ady
#Date,JD,averagemag.
2014-09-14 22:32:58,2456915.440,null
2014-09-27 13:45:54,2456928.074,null
2014-10-20 01:52:13,2456950.578,null
2014-10-20 06:06:07,2456950.754,null
2014-10-20 07:52:55,2456950.828,null
2015-02-16 18:01:39,2457070.251,null
2015-03-20 23:23:43,2457102.475,18.49
2015-03-21 01:10:17,2457102.549,18.46
2015-04-09 17:25:19,2457122.226,null
2015-04-09 19:11:22,2457122.300,null
2015-07-17 08:00:35,2457220.834,null
2015-07-17 09:46:51,2457220.908,null
2015-07-30 21:54:42,2457234.413,null
2015-09-07 03:12:18,2457272.634,null
2015-10-14 01:04:40,2457309.545,null
2015-10-29 19:16:23,2457325.303,null
2015-10-29 21:03:05,2457325.377,null
2015-10-30 01:16:15,2457325.553,null
2016-01-08 07:32:44,2457395.814,null
2016-01-08 09:18:59,2457395.888,null
2016-01-08 13:32:44,2457396.064,null
2016-01-08 15:19:16,2457396.138,null

