Gaia15aer
#Date,JD,averagemag.
2014-08-12 03:46:52,2456881.658,null
2014-08-12 08:00:19,2456881.834,null
2014-08-12 09:46:58,2456881.908,null
2014-08-12 14:00:41,2456882.084,null
2014-08-12 15:47:20,2456882.158,null
2014-08-12 20:01:07,2456882.334,null
2014-11-09 02:21:13,2456970.598,null
2014-11-09 04:08:00,2456970.672,null
2014-11-19 02:28:27,2456980.603,null
2014-11-19 04:15:03,2456980.677,null
2014-12-26 07:41:30,2457017.820,null
2014-12-26 09:27:42,2457017.894,null
2015-01-31 02:57:50,2457053.624,null
2015-01-31 07:11:00,2457053.799,null
2015-01-31 08:57:50,2457053.874,null
2015-02-12 19:19:32,2457066.305,null
2015-02-12 21:05:54,2457066.379,null
2015-02-13 01:19:29,2457066.555,null
2015-02-13 03:06:26,2457066.629,null
2015-05-04 13:50:27,2457147.077,null
2015-05-04 15:32:25,2457147.148,17.09
2015-05-04 19:46:06,2457147.324,16.94
2015-05-04 21:32:41,2457147.398,16.96
2015-05-05 01:51:14,2457147.577,null
2015-05-13 01:53:46,2457155.579,17.51
2015-05-13 03:40:21,2457155.653,17.43
2015-05-13 07:54:02,2457155.829,17.4
2015-05-13 09:40:36,2457155.903,17.48
2015-05-13 13:54:17,2457156.079,17.41
2015-05-13 15:40:52,2457156.153,17.47
2015-06-23 09:17:26,2457196.887,18.09
2015-07-31 12:47:24,2457235.033,null
2015-07-31 14:40:34,2457235.112,18.9
2015-11-17 11:07:28,2457343.964,null
2015-12-03 23:11:23,2457360.466,null
2015-12-04 03:25:05,2457360.642,null
2016-01-05 22:37:05,2457393.442,null

