Gaia16agz
#Date,JD,averagemag.
2014-10-31 01:29:49,2456961.562,null
2014-11-30 17:25:31,2456992.226,null
2015-02-18 23:15:01,2457072.469,null
2015-02-19 01:01:12,2457072.543,null
2015-02-19 05:15:10,2457072.719,null
2015-02-19 07:01:22,2457072.793,null
2015-02-19 11:14:58,2457072.969,null
2015-02-19 13:01:45,2457073.043,null
2015-03-05 13:11:09,2457087.049,null
2015-03-05 17:25:10,2457087.226,null
2015-03-05 19:11:24,2457087.300,null
2015-03-05 23:25:08,2457087.476,null
2015-05-21 00:11:26,2457163.508,null
2015-05-21 04:25:08,2457163.684,null
2015-06-11 22:21:40,2457185.432,null
2015-06-12 00:08:29,2457185.506,null
2015-07-29 04:43:46,2457232.697,null
2015-07-29 08:57:31,2457232.873,null
2015-07-29 10:43:32,2457232.947,null
2015-07-29 14:57:34,2457233.123,null
2015-07-29 16:44:08,2457233.197,null
2015-07-29 20:57:30,2457233.373,null
2015-07-29 22:44:20,2457233.447,null
2015-07-30 02:58:05,2457233.624,null
2015-07-30 08:57:56,2457233.874,null
2015-08-01 02:59:47,2457235.625,null
2015-08-01 04:46:33,2457235.699,null
2015-08-01 09:00:10,2457235.875,null
2015-08-01 10:46:25,2457235.949,null
2015-08-01 15:00:10,2457236.125,null
2015-08-01 16:46:58,2457236.199,null
2015-08-01 21:00:37,2457236.375,null
2015-08-01 22:47:18,2457236.450,null
2015-09-19 07:29:13,2457284.812,null
2015-10-06 07:34:00,2457301.815,null
2015-10-06 07:34:00,2457301.815,null
2015-10-06 09:20:28,2457301.889,null
2015-10-06 09:20:28,2457301.889,null
2015-11-11 02:38:28,2457337.610,null
2015-11-11 06:52:02,2457337.786,null
2015-12-15 20:16:00,2457372.344,null
2015-12-16 00:29:41,2457372.521,null
2016-01-05 12:38:08,2457393.026,null
2016-01-05 14:24:23,2457393.100,null
2016-01-05 18:38:20,2457393.277,null
2016-03-01 18:26:04,2457449.268,17.37
2016-03-02 00:26:18,2457449.518,17.47
2016-03-02 02:12:52,2457449.592,17.37

