Gaia16aju
#Date,JD,averagemag.
2015-01-10 15:08:59,2457033.131,null
2015-01-10 16:55:46,2457033.205,null
2015-02-10 14:51:29,2457064.119,null
2015-02-10 16:38:05,2457064.193,null
2015-03-19 15:50:10,2457101.160,null
2015-04-04 03:56:50,2457116.664,null
2015-05-20 00:38:30,2457162.527,null
2015-05-20 02:24:50,2457162.601,null
2015-05-29 12:45:20,2457172.031,null
2015-05-29 14:31:34,2457172.105,null
2015-05-29 18:45:22,2457172.282,null
2015-07-12 11:28:29,2457215.978,null
2015-08-06 11:18:15,2457240.971,null
2015-08-06 13:05:05,2457241.045,null
2015-09-07 16:53:52,2457273.204,null
2015-09-07 18:40:02,2457273.278,null
2015-10-23 10:25:21,2457318.934,null
2015-10-23 12:12:11,2457319.008,null
2015-10-23 16:25:56,2457319.185,null
2015-10-23 18:12:14,2457319.259,null
2015-10-23 22:26:19,2457319.435,null
2015-11-07 22:35:38,2457334.441,null
2015-11-08 00:22:21,2457334.516,null
2015-11-08 04:36:16,2457334.692,null
2015-11-08 06:22:49,2457334.766,null
2015-11-08 10:36:07,2457334.942,null
2015-11-08 12:23:02,2457335.016,null
2015-12-28 12:04:16,2457385.003,null
2015-12-28 16:17:41,2457385.179,null
2016-02-21 15:59:31,2457440.166,null
2016-02-21 17:46:22,2457440.241,null
2016-04-01 03:00:35,2457479.625,18.36
2016-04-01 04:47:09,2457479.699,18.32

