Gaia16aht
#Date,JD,averagemag.
2014-11-01 20:32:44,2456963.356,null
2014-11-01 22:19:03,2456963.430,null
2014-11-27 16:06:51,2456989.171,null
2015-04-19 19:53:44,2457132.329,null
2015-04-19 21:40:28,2457132.403,null
2015-05-19 19:40:01,2457162.319,null
2015-05-19 21:26:21,2457162.393,null
2015-07-31 00:15:51,2457234.511,null
2015-07-31 02:02:53,2457234.585,null
2015-07-31 06:16:09,2457234.761,null
2015-07-31 08:02:46,2457234.835,null
2015-07-31 12:16:46,2457235.012,null
2015-07-31 14:02:48,2457235.085,null
2015-07-31 20:03:03,2457235.335,null
2015-08-03 02:05:18,2457237.587,null
2015-08-03 06:19:02,2457237.763,null
2015-08-03 08:05:17,2457237.837,null
2015-08-03 14:05:29,2457238.087,null
2015-08-03 18:19:01,2457238.263,null
2015-08-03 20:05:56,2457238.337,null
2015-08-04 00:19:25,2457238.513,null
2015-09-23 04:33:43,2457288.690,null
2015-09-23 06:19:56,2457288.764,null
2015-09-23 10:33:42,2457288.940,null
2015-10-03 22:40:06,2457299.445,null
2015-10-04 00:26:31,2457299.518,null
2015-11-12 15:38:56,2457339.152,null
2015-11-12 17:25:42,2457339.226,null
2016-01-05 15:20:07,2457393.139,null
2016-01-05 17:06:48,2457393.213,null
2016-03-07 23:05:32,2457455.462,null
2016-03-08 05:05:38,2457455.712,null
2016-03-08 09:19:32,2457455.889,null
2016-03-08 11:05:47,2457455.962,null
2016-03-08 15:19:49,2457456.139,null
2016-03-08 17:06:15,2457456.213,null
2016-03-08 21:20:00,2457456.389,null
2016-03-08 23:06:33,2457456.463,null
2016-03-09 03:20:02,2457456.639,null
2016-03-09 05:06:45,2457456.713,null
2016-03-09 09:20:10,2457456.889,null
2016-03-09 11:06:55,2457456.963,null
2016-03-09 15:20:50,2457457.139,null
2016-03-09 17:07:12,2457457.213,null
2016-03-09 21:20:58,2457457.390,null
2016-03-09 23:07:12,2457457.463,null
2016-03-10 03:21:08,2457457.640,null
2016-03-10 05:07:56,2457457.714,null
2016-03-10 09:21:21,2457457.890,null
2016-03-10 11:07:54,2457457.964,null
2016-03-10 15:13:17,2457458.134,19.41
2016-03-10 15:21:44,2457458.140,null
2016-03-10 16:59:51,2457458.208,null
2016-03-10 17:08:24,2457458.214,null
2016-03-10 21:13:32,2457458.384,18.15
2016-03-10 21:22:06,2457458.390,null
2016-03-10 23:00:06,2457458.458,17.9
2016-03-11 03:13:47,2457458.635,17.34
2016-03-11 05:00:21,2457458.709,17.19
2016-03-11 09:14:01,2457458.885,17.19
2016-03-11 11:08:53,2457458.965,null
2016-03-11 15:14:16,2457459.135,17.25
2016-03-11 17:00:50,2457459.209,17.25
2016-03-11 21:14:31,2457459.385,17.42
2016-03-11 23:01:05,2457459.459,17.34
2016-03-12 03:14:46,2457459.635,17.53
2016-03-12 05:01:20,2457459.709,17.42
2016-03-12 09:15:01,2457459.885,17.71
2016-03-12 11:01:35,2457459.959,17.54
2016-03-12 15:15:16,2457460.136,17.89
2016-03-12 17:01:50,2457460.210,17.62
2016-03-12 23:02:06,2457460.460,17.64

