Gaia16acl
#Date,JD,averagemag.
2014-09-03 22:38:35,2456904.443,null
2014-10-10 01:43:48,2456940.572,null
2014-10-10 03:30:22,2456940.646,null
2014-11-20 06:33:31,2456981.773,19.35
2014-11-20 08:27:00,2456981.852,null
2014-11-20 12:33:44,2456982.023,19.34
2014-11-28 00:39:00,2456989.527,18.62
2014-11-28 02:25:34,2456989.601,18.55
2015-01-14 12:38:30,2457037.027,18.98
2015-01-14 16:52:10,2457037.203,18.94
2015-01-14 18:38:45,2457037.277,null
2015-01-14 22:52:25,2457037.453,18.92
2015-01-21 10:56:50,2457043.956,null
2015-01-21 12:43:41,2457044.030,null
2015-03-03 17:38:51,2457085.235,19.24
2015-03-03 21:52:32,2457085.411,19.27
2015-03-30 23:27:48,2457112.478,18.81
2015-04-27 23:15:13,2457140.469,null
2015-04-28 03:28:41,2457140.645,null
2015-08-26 21:19:39,2457261.389,18.94
2015-09-26 15:06:53,2457292.130,null
2015-10-20 20:56:38,2457316.373,null
2015-10-20 22:43:11,2457316.447,null
2016-01-23 17:47:29,2457411.241,18.39
2016-01-23 19:34:04,2457411.315,18.42
2016-02-04 05:54:19,2457422.746,17.69
2016-02-04 07:40:53,2457422.820,17.63
2016-03-13 17:00:28,2457461.209,18.21
2016-03-13 18:47:03,2457461.283,18.08

