Gaia16agq
#Date,JD,averagemag.
2014-08-27 17:20:51,2456897.223,null
2014-08-27 19:07:10,2456897.297,null
2015-01-24 16:07:48,2457047.172,null
2015-01-24 17:54:38,2457047.246,null
2015-02-19 04:01:47,2457072.668,null
2015-06-28 00:12:13,2457201.508,null
2015-07-27 22:10:52,2457231.424,null
2015-08-20 22:05:18,2457255.420,null
2015-08-20 23:51:33,2457255.494,null
2016-01-09 11:27:47,2457396.978,null
2016-02-08 11:06:06,2457426.963,null
2016-02-08 12:52:57,2457427.037,null
2016-02-28 23:18:58,2457447.472,18.79
2016-02-29 01:05:33,2457447.546,18.66

