Gaia16afw
#Date,JD,averagemag.
2014-08-27 11:34:05,2456896.982,null
2014-08-27 13:20:23,2456897.056,null
2015-01-23 11:40:27,2457045.986,null
2015-02-15 05:38:23,2457068.735,null
2015-06-29 16:39:57,2457203.194,null
2015-06-29 18:26:47,2457203.269,null
2015-07-31 00:05:33,2457234.504,null
2015-07-31 04:18:54,2457234.680,null
2015-08-21 06:05:11,2457255.754,null
2015-08-21 10:18:56,2457255.930,null
2016-01-06 11:18:45,2457393.971,null
2016-01-06 13:05:24,2457394.045,null
2016-02-07 10:52:04,2457425.953,null
2016-02-07 12:39:04,2457426.027,null
2016-02-24 05:07:40,2457442.714,18.61
2016-02-24 06:54:14,2457442.788,18.49

