Gaia15abc
#Date,JD,averagemag.
2014-08-17 06:01:30,2456886.751,null
2014-08-17 12:01:49,2456887.001,null
2014-08-17 13:48:42,2456887.075,null
2014-08-17 18:02:09,2456887.251,null
2014-08-17 19:48:26,2456887.325,null
2014-08-18 00:02:28,2456887.502,null
2014-08-18 01:48:46,2456887.576,null
2014-12-18 09:45:48,2457009.907,null
2015-01-19 09:15:26,2457041.886,null
2015-01-19 11:01:57,2457041.960,null
2015-02-06 11:11:47,2457059.967,18.79
2015-02-06 15:25:29,2457060.143,18.87
2015-05-13 05:56:50,2457155.748,null
2015-05-13 07:43:31,2457155.822,null
2015-07-03 11:19:39,2457206.972,null
2015-07-03 13:06:06,2457207.046,null
2015-08-24 16:58:29,2457259.207,null
2015-08-24 18:45:18,2457259.281,null
2015-08-24 22:58:56,2457259.458,null
2015-08-25 00:45:28,2457259.532,null
2015-11-09 19:02:37,2457336.293,null
2015-11-09 23:16:37,2457336.470,null
2015-11-10 01:03:05,2457336.544,null
2015-11-10 05:16:59,2457336.720,null
2015-11-10 07:03:18,2457336.794,null
2015-11-21 11:24:30,2457347.975,null
2015-11-21 13:11:05,2457348.049,null
2015-11-21 17:25:07,2457348.226,null
2015-11-21 19:11:44,2457348.300,null
2015-12-29 00:42:04,2457385.529,null
2016-02-02 16:12:12,2457421.175,null
2016-02-02 17:59:06,2457421.249,null
2016-02-15 12:06:17,2457434.004,null
2016-02-15 16:20:03,2457434.181,null

