Gaia16akf
#Date,JD,averagemag.
2015-01-10 15:19:12,2457033.138,null
2015-02-12 22:44:05,2457066.447,null
2015-03-22 02:12:15,2457103.592,null
2015-04-04 14:20:16,2457117.097,null
2015-07-12 11:18:58,2457215.972,null
2015-07-12 13:05:22,2457216.045,null
2015-08-03 23:13:41,2457238.468,null
2015-08-04 01:00:35,2457238.542,null
2015-09-05 16:45:14,2457271.198,null
2015-09-05 18:31:54,2457271.272,null
2016-01-01 06:07:45,2457388.755,null
2016-01-01 10:21:43,2457388.932,null
2016-01-25 16:22:08,2457413.182,null
2016-01-25 18:08:39,2457413.256,null
2016-02-23 17:53:31,2457442.246,null
2016-04-04 09:10:54,2457482.883,18.44
2016-04-04 10:57:28,2457482.957,18.44

