Gaia16agw
#Date,JD,averagemag.
2014-08-28 05:12:28,2456897.717,15.99
2014-08-28 06:59:02,2456897.791,16.27
2014-12-30 12:08:29,2457022.006,null
2015-01-24 12:00:29,2457047.000,17.55
2015-02-19 10:08:02,2457072.922,16.2
2015-02-19 11:54:37,2457072.996,16.27
2015-06-28 06:11:50,2457201.758,null
2015-07-27 16:11:43,2457231.175,null
2015-08-21 03:56:42,2457255.664,16.67
2015-08-21 05:43:16,2457255.738,16.64
2016-01-09 17:30:54,2457397.230,18.64
2016-02-08 05:13:34,2457426.718,18.85
2016-02-08 07:00:09,2457426.792,18.7
2016-02-29 07:04:42,2457447.795,18.81
2016-02-29 11:18:23,2457447.971,18.52

