Gaia16ajj
#Date,JD,averagemag.
2014-10-20 01:25:19,2456950.559,null
2014-10-20 03:11:53,2456950.633,null
2014-11-14 07:20:30,2456975.806,null
2015-01-24 13:37:11,2457047.067,18.53
2015-01-24 19:37:24,2457047.318,18.53
2015-01-25 01:37:38,2457047.568,18.51
2015-01-25 07:37:52,2457047.818,18.53
2015-05-05 08:55:07,2457147.872,null
2015-06-01 08:46:58,2457174.866,18.76
2015-06-01 10:33:33,2457174.940,18.89
2015-06-29 22:28:05,2457203.436,18.62
2015-10-31 02:34:33,2457326.607,18.76
2015-10-31 04:21:06,2457326.681,18.76
2015-11-28 16:02:36,2457355.168,18.49
2015-12-22 14:04:15,2457379.086,18.59
2015-12-22 15:50:49,2457379.160,18.58
2016-03-27 16:53:03,2457475.204,17.68
2016-03-27 18:39:37,2457475.278,17.57
2016-03-27 22:53:18,2457475.454,17.5
2016-04-03 04:58:52,2457481.708,17.21
2016-04-03 06:45:26,2457481.782,17.28

