Gaia16ack
#Date,JD,averagemag.
2014-08-22 23:46:25,2456892.491,20.32
2014-08-23 05:46:38,2456892.741,20.36
2014-08-23 11:55:09,2456892.997,null
2014-08-23 17:47:02,2456893.241,20.41
2014-08-23 23:55:53,2456893.497,null
2014-08-24 05:47:27,2456893.741,20.29
2014-08-24 11:47:40,2456893.991,20.3
2014-08-24 13:42:35,2456894.071,null
2014-08-24 17:47:52,2456894.242,20.26
2014-08-24 19:43:11,2456894.322,null
2014-08-24 23:56:39,2456894.498,null
2014-08-25 01:34:39,2456894.566,20.38
2014-08-25 05:48:18,2456894.742,null
2014-08-25 07:34:51,2456894.816,20.49
2014-08-25 11:57:09,2456894.998,null
2014-08-25 13:35:04,2456895.066,20.16
2014-08-25 17:48:44,2456895.242,20.26
2014-08-25 19:35:17,2456895.316,null
2014-08-26 01:35:31,2456895.566,20.27
2014-12-21 09:56:04,2457012.914,null
2014-12-21 11:39:16,2457012.986,null
2015-01-20 21:28:04,2457043.394,null
2015-01-20 23:14:56,2457043.469,null
2015-02-08 23:24:24,2457062.475,19.63
2015-02-09 03:38:06,2457062.651,19.71
2015-07-02 05:01:19,2457205.709,19.72
2015-07-02 06:47:52,2457205.783,19.67
2015-08-22 16:44:32,2457257.198,null
2015-08-22 18:31:11,2457257.272,null
2015-08-22 22:44:55,2457257.448,null
2015-08-23 00:31:19,2457257.522,null
2015-12-31 23:07:23,2457388.463,19.22
2016-02-04 16:33:00,2457423.190,19.08
2016-02-04 18:19:34,2457423.264,19.02
2016-02-17 12:27:31,2457436.019,19.01
2016-02-17 16:41:13,2457436.195,19.01

