Gaia15acn
#Date,JD,averagemag.
2014-07-30 21:16:54,2456869.387,null
2014-07-31 01:30:38,2456869.563,null
2014-07-31 03:17:35,2456869.637,null
2014-07-31 07:31:00,2456869.813,null
2014-07-31 09:17:55,2456869.887,null
2014-07-31 13:31:17,2456870.063,null
2014-07-31 15:17:37,2456870.137,null
2014-07-31 19:31:25,2456870.313,null
2014-11-05 20:33:43,2456967.357,null
2014-11-05 22:19:57,2456967.431,null
2014-11-25 04:20:29,2456986.681,null
2014-12-28 02:00:11,2457019.583,null
2014-12-28 03:47:01,2457019.658,null
2015-02-06 09:21:16,2457059.890,null
2015-02-06 13:35:15,2457060.066,null
2015-02-06 15:21:48,2457060.140,null
2015-02-06 19:35:11,2457060.316,null
2015-02-19 19:44:48,2457073.323,null
2015-02-20 01:37:26,2457073.568,18.34
2015-02-20 03:24:00,2457073.642,18.17
2015-02-20 07:37:40,2457073.818,18.15
2015-02-20 09:24:14,2457073.892,18.16
2015-04-22 01:38:37,2457134.568,null
2015-04-22 03:25:20,2457134.643,null
2015-04-22 07:38:36,2457134.818,null
2015-05-15 19:42:27,2457158.321,null
2015-05-15 21:29:00,2457158.395,null
2015-06-18 09:06:55,2457191.880,null
2015-06-18 13:20:44,2457192.056,null
2015-07-28 00:27:26,2457231.519,null
2015-11-16 05:23:30,2457342.725,null
2015-12-08 23:17:36,2457365.471,null
2016-01-08 04:56:50,2457395.706,null

