Gaia15ado
#Date,JD,averagemag.
2014-09-11 04:07:55,2456911.672,null
2014-09-11 10:08:06,2456911.922,null
2014-09-11 11:54:37,2456911.996,null
2014-09-11 16:08:41,2456912.173,null
2014-09-11 17:55:24,2456912.247,null
2014-09-24 22:19:15,2456925.430,null
2014-10-17 01:24:45,2456947.559,null
2014-10-17 03:11:36,2456947.633,null
2014-11-14 20:58:11,2456976.374,null
2014-12-09 19:00:12,2457001.292,null
2014-12-09 20:47:02,2457001.366,null
2015-01-22 07:32:05,2457044.814,null
2015-01-22 11:45:46,2457044.990,null
2015-01-22 13:32:06,2457045.064,null
2015-01-22 17:45:41,2457045.240,null
2015-01-22 19:32:21,2457045.314,null
2015-01-22 23:46:16,2457045.490,null
2015-01-23 01:32:21,2457045.564,null
2015-01-23 05:46:24,2457045.741,null
2015-01-23 07:32:44,2457045.814,null
2015-01-23 11:46:31,2457045.991,null
2015-01-23 13:32:52,2457046.064,null
2015-01-23 17:46:38,2457046.241,null
2015-01-23 19:33:03,2457046.315,null
2015-01-23 23:46:43,2457046.491,null
2015-01-24 01:33:33,2457046.565,null
2015-01-24 05:47:17,2457046.741,null
2015-01-24 07:33:32,2457046.815,null
2015-01-24 11:47:16,2457046.991,null
2015-01-24 13:34:06,2457047.065,null
2015-01-24 17:47:51,2457047.242,null
2015-01-24 19:34:06,2457047.315,null
2015-03-14 23:41:43,2457096.487,17.45
2015-03-15 03:55:24,2457096.663,17.36
2015-03-24 16:05:45,2457106.171,null
2015-03-24 17:52:35,2457106.245,null
2015-03-24 22:05:55,2457106.421,null
2015-05-04 10:50:42,2457146.952,null
2015-06-04 02:46:44,2457177.616,null
2015-06-04 02:46:44,2457177.616,null
2015-06-30 10:39:25,2457203.944,17.23
2015-06-30 14:53:06,2457204.120,17.26
2015-10-28 08:34:30,2457323.857,18.51
2015-10-28 10:21:03,2457323.931,18.48
2015-11-28 21:51:26,2457355.411,18.76
2015-12-20 03:45:12,2457376.656,null
2016-03-23 12:39:20,2457471.027,null
2016-04-06 22:59:29,2457485.458,20.16
2016-04-07 00:46:03,2457485.532,null

