Gaia16aeb
#Date,JD,averagemag.
2014-08-21 15:03:56,2456891.128,null
2014-08-21 21:04:08,2456891.378,null
2014-08-22 01:17:40,2456891.554,null
2014-08-22 03:04:22,2456891.628,null
2014-08-22 07:17:54,2456891.804,null
2014-08-22 09:04:27,2456891.878,null
2014-08-22 13:18:06,2456892.054,null
2014-08-22 15:04:39,2456892.128,null
2014-08-22 19:18:37,2456892.305,null
2014-08-22 21:05:10,2456892.379,null
2014-08-23 01:18:52,2456892.555,null
2014-09-30 23:50:31,2456931.493,null
2014-11-08 09:04:22,2456969.878,null
2014-11-30 21:00:02,2456992.375,null
2015-01-04 14:18:59,2457027.097,null
2015-01-04 16:05:15,2457027.170,null
2015-02-02 14:03:43,2457056.086,null
2015-03-05 13:47:35,2457087.075,null
2015-03-05 15:34:06,2457087.149,null
2015-04-10 07:25:08,2457122.809,null
2015-05-11 07:12:12,2457153.800,null
2015-05-11 08:58:48,2457153.874,null
2015-07-19 12:15:46,2457223.011,null
2015-10-13 06:51:10,2457308.786,null
2015-12-13 11:46:57,2457369.991,null
2016-02-15 22:48:02,2457434.450,17.65
2016-02-16 03:01:42,2457434.626,17.7

