Gaia15afr
#Date,JD,averagemag.
2014-08-04 03:51:34,2456873.661,null
2014-08-04 08:04:53,2456873.837,null
2014-08-04 09:51:28,2456873.911,null
2014-08-04 14:05:26,2456874.087,null
2014-08-04 15:52:02,2456874.161,null
2014-08-04 20:05:24,2456874.337,null
2014-11-05 20:05:43,2456967.337,null
2014-11-05 21:52:03,2456967.411,null
2014-11-06 02:05:36,2456967.587,null
2014-11-17 15:59:32,2456979.166,null
2014-11-17 20:12:54,2456979.342,null
2014-12-23 03:21:17,2457014.640,null
2015-05-04 08:04:34,2457146.837,null
2015-05-04 09:51:19,2457146.911,null
2015-05-04 14:04:55,2457147.087,null
2015-05-19 08:09:55,2457161.840,18.38
2015-05-19 09:56:30,2457161.914,18.23
2015-06-24 07:46:45,2457197.824,18.73
2015-11-14 03:08:04,2457340.631,null
2015-11-14 04:54:49,2457340.705,null
2015-12-02 21:10:23,2457359.382,null
2015-12-02 22:56:47,2457359.456,null
2016-01-02 14:44:29,2457390.114,null
2016-01-02 16:31:20,2457390.188,null

